Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,31562000000,27573000000,26018000000,21419000000
effectOfAccountingCharges,,,,
incomeBeforeTax,90734000000,48082000000,39625000000,34913000000
minorityInterest,,,,
netIncome,76033000000,40269000000,34343000000,30736000000
sellingGeneralAdministrative,36422000000,28998000000,28015000000,23256000000
grossProfit,146698000000,97795000000,89961000000,77270000000
ebit,78714000000,41224000000,35928000000,32595000000
operatingIncome,78714000000,41224000000,35928000000,32595000000
otherOperatingExpenses,,,,
interestExpense,-346000000,-135000000,-100000000,-114000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,14701000000,7813000000,5282000000,4177000000
totalRevenue,257637000000,182527000000,161857000000,136819000000
totalOperatingExpenses,178923000000,141303000000,125929000000,104224000000
costOfRevenue,110939000000,84732000000,71896000000,59549000000
totalOtherIncomeExpenseNet,12020000000,6858000000,3697000000,2318000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,76033000000,40269000000,34343000000,30736000000
netIncomeApplicableToCommonShares,76033000000,40269000000,34343000000,30736000000
